word,count,disc_count,fw_count,estimate,leftover_prob
for_next,3,2.3,1092,0.002106227,0.7
your_face,3,2.3,346,0.006647399,0.7
years_he,3,2.3,105,0.021904762,0.7
u_r,3,2.3,83,0.027710843,0.7
the_california,3,2.3,4856,0.000473641,0.7
wrote_in,3,2.3,19,0.121052632,0.7
over_two,3,2.3,127,0.018110236,0.7
two_days,3,2.3,120,0.019166667,0.7
days_in,3,2.3,54,0.042592593,0.7
story_and,3,2.3,46,0.05,0.7
being_used,3,2.3,98,0.023469388,0.7
what_can,3,2.3,304,0.007565789,0.466666667
a_crazy,3,2.3,2406,0.000955943,0.7
let's_get,3,2.3,24,0.095833333,0.7
am_sure,3,2.3,97,0.02371134,0.7
not_one,3,2.3,455,0.005054945,0.7
make_good,3,2.3,127,0.018110236,0.7
few_minutes,3,2.3,61,0.037704918,0.7
no_doubt,3,2.3,201,0.011442786,0.7
washington_the,3,2.3,15,0.153333333,0.7
shortage_of,3,2.3,3,0.766666667,0.7
federal_government,3,2.3,17,0.135294118,0.7
details_of,3,2.3,11,0.209090909,0.7
at_first,3,2.3,601,0.003826955,0.7
any_more,3,2.3,94,0.024468085,0.7
anyone_that,3,2.3,34,0.067647059,0.7
has_said,3,2.3,245,0.009387755,0.7
all_things,3,2.3,340,0.006764706,0.7
challenge_the,3,2.3,17,0.135294118,0.466666667
turn_off,3,2.3,20,0.115,0.7
a_song,3,2.3,2406,0.000955943,0.7
he_even,3,2.3,503,0.004572565,0.7
a_record,3,2.3,2406,0.000955943,0.7
to_perform,3,2.3,2827,0.000813583,0.7
so_they,3,2.3,387,0.005943152,0.7
today_and,3,2.3,100,0.023,0.7
day_is,3,2.3,192,0.011979167,0.7
the_position,3,2.3,4856,0.000473641,0.7
u.s_government,3,2.3,29,0.079310345,0.7
the_ultimate,3,2.3,4856,0.000473641,0.7
for_some,3,2.3,1092,0.002106227,0.7
shows_and,3,2.3,23,0.1,0.7
pulled_off,3,2.3,7,0.328571429,0.7
recently_the,3,2.3,23,0.1,0.7
six_weeks,3,2.3,20,0.115,0.7
new_years,3,2.3,184,0.0125,0.466666667
decision_to,3,2.3,16,0.14375,0.7
like_they,3,2.3,245,0.009387755,0.466666667
a_point,3,2.3,2406,0.000955943,0.7
birthday_to,3,2.3,24,0.095833333,0.466666667
you_about,3,2.3,1035,0.002222222,0.7
but_there,3,2.3,498,0.004618474,0.466666667
of_girls,3,2.3,1984,0.001159274,0.7
had_not,3,2.3,226,0.010176991,0.7
not_yet,3,2.3,455,0.005054945,0.7
the_remaining,3,2.3,4856,0.000473641,0.7
and_begin,3,2.3,2430,0.000946502,0.7
they_also,3,2.3,340,0.006764706,0.466666667
made_for,3,2.3,106,0.021698113,0.7
it_feels,3,2.3,936,0.002457265,0.7
started_the,3,2.3,28,0.082142857,0.7
day_because,3,2.3,192,0.011979167,0.7
just_being,3,2.3,290,0.007931034,0.7
thats_not,3,2.3,27,0.085185185,0.7
a_speech,3,2.3,2406,0.000955943,0.7
thursday_night,3,2.3,25,0.092,0.7
to_meeting,3,2.3,2827,0.000813583,0.466666667
goal_of,3,2.3,13,0.176923077,0.7
against_them,3,2.3,32,0.071875,0.7
i_find,3,2.3,1571,0.001464036,0.7
look_into,3,2.3,73,0.031506849,0.7
i_put,3,2.3,1571,0.001464036,0.7
of_friends,3,2.3,1984,0.001159274,0.7
night_we,3,2.3,77,0.02987013,0.7
we_went,3,2.3,453,0.005077263,0.7
said_on,3,2.3,328,0.007012195,0.466666667
the_evening,3,2.3,4856,0.000473641,0.7
great_show,3,2.3,106,0.021698113,0.7
thanks_everyone,3,2.3,92,0.025,0.7
a_bitch,3,2.3,2406,0.000955943,0.7
there_wasn't,3,2.3,227,0.010132159,0.466666667
the_easy,3,2.3,4856,0.000473641,0.7
an_author,3,2.3,289,0.007958478,0.7
goes_from,3,2.3,33,0.06969697,0.7
go_on,3,2.3,127,0.018110236,0.7
and_very,3,2.3,2430,0.000946502,0.7
even_though,3,2.3,108,0.021296296,0.7
away_with,3,2.3,39,0.058974359,0.7
this_it's,3,2.3,563,0.004085258,0.7
it's_all,3,2.3,185,0.012432432,0.7
believe_in,3,2.3,34,0.067647059,0.7
and_another,3,2.3,2430,0.000946502,0.7
or_more,3,2.3,294,0.007823129,0.7
find_themselves,3,2.3,62,0.037096774,0.7
rules_of,3,2.3,9,0.255555556,0.7
why_don't,3,2.3,65,0.035384615,0.7
into_one,3,2.3,151,0.015231788,0.7
the_couple,3,2.3,4856,0.000473641,0.7
i'm_thinking,3,2.3,165,0.013939394,0.7
you_had,3,2.3,1035,0.002222222,0.7
man_to,3,2.3,62,0.037096774,0.7
is_charged,3,2.3,1138,0.00202109,0.233333333
a_white,3,2.3,2406,0.000955943,0.7
elected_officials,3,2.3,5,0.46,0.7
it_as,3,2.3,936,0.002457265,0.466666667
vice_president,3,2.3,6,0.383333333,0.7
to_cut,3,2.3,2827,0.000813583,0.7
good_i,3,2.3,194,0.01185567,0.7
i_luv,3,2.3,1571,0.001464036,0.7
always_that,3,2.3,64,0.0359375,0.7
i'm_happy,3,2.3,165,0.013939394,0.233333333
to_pull,3,2.3,2827,0.000813583,0.466666667
will_come,3,2.3,318,0.007232704,0.7
in_hollywood,3,2.3,1587,0.001449275,0.7
his_best,3,2.3,323,0.007120743,0.466666667
give_them,3,2.3,47,0.04893617,0.7
to_hide,3,2.3,2827,0.000813583,0.7
go_in,3,2.3,127,0.018110236,0.7
meet_you,3,2.3,26,0.088461538,0.7
daily_basis,3,2.3,12,0.191666667,0.7
month_the,3,2.3,38,0.060526316,0.7
which_it,3,2.3,149,0.015436242,0.7
but_after,3,2.3,498,0.004618474,0.7
has_also,3,2.3,245,0.009387755,0.7
do_so,3,2.3,243,0.009465021,0.7
asked_to,3,2.3,26,0.088461538,0.7
on_sunday,3,2.3,869,0.00264672,0.7
back_down,3,2.3,135,0.017037037,0.466666667
it_how,3,2.3,936,0.002457265,0.7
the_2nd,3,2.3,4856,0.000473641,0.7
here_we,3,2.3,94,0.024468085,0.7
we_go,3,2.3,453,0.005077263,0.7
maybe_we,3,2.3,36,0.063888889,0.7
jack_white,3,2.3,12,0.191666667,0.7
the_owner,3,2.3,4856,0.000473641,0.7
general_manager,3,2.3,15,0.153333333,0.7
in_january,3,2.3,1587,0.001449275,0.7
act_as,3,2.3,14,0.164285714,0.466666667
he_lives,3,2.3,503,0.004572565,0.7
so_there,3,2.3,387,0.005943152,0.7
really_think,3,2.3,129,0.017829457,0.7
only_the,3,2.3,151,0.015231788,0.7
the_once,3,2.3,4856,0.000473641,0.7
share_of,3,2.3,19,0.121052632,0.7
are_only,3,2.3,531,0.00433145,0.7
are_here,3,2.3,531,0.00433145,0.7
the_songs,3,2.3,4856,0.000473641,0.7
than_just,3,2.3,148,0.015540541,0.7
look_on,3,2.3,73,0.031506849,0.7
she_can,3,2.3,229,0.010043668,0.7
ever_been,3,2.3,37,0.062162162,0.466666667
civil_rights,3,2.3,5,0.46,0.7
three_days,3,2.3,60,0.038333333,0.7
well_with,3,2.3,125,0.0184,0.7
your_hands,3,2.3,346,0.006647399,0.7
spread_the,3,2.3,10,0.23,0.7
the_filling,3,2.3,4856,0.000473641,0.7
both_sides,3,2.3,45,0.051111111,0.7
cup_of,3,2.3,11,0.209090909,0.466666667
call_us,3,2.3,50,0.046,0.7
us_today,3,2.3,112,0.020535714,0.7
was_thinking,3,2.3,638,0.003605016,0.7
in_nyc,3,2.3,1587,0.001449275,0.7
was_awesome,3,2.3,638,0.003605016,0.7
i_keep,3,2.3,1571,0.001464036,0.7
don't_like,3,2.3,119,0.019327731,0.7
a_portion,3,2.3,2406,0.000955943,0.466666667
the_funds,3,2.3,4856,0.000473641,0.7
have_gone,3,2.3,518,0.004440154,0.466666667
middle_school,3,2.3,15,0.153333333,0.7
be_used,3,2.3,527,0.004364326,0.466666667
reflect_the,3,2.3,6,0.383333333,0.7
take_advantage,3,2.3,90,0.025555556,0.233333333
stories_and,3,2.3,25,0.092,0.466666667
best_of,3,2.3,89,0.025842697,0.7
others_and,3,2.3,27,0.085185185,0.7
didn't_notice,3,2.3,43,0.053488372,0.466666667
notice_any,3,2.3,9,0.255555556,0.7
not_going,3,2.3,455,0.005054945,0.466666667
world_is,3,2.3,63,0.036507937,0.7
the_freestyle,3,2.3,4856,0.000473641,0.7
by_some,3,2.3,290,0.007931034,0.7
at_how,3,2.3,601,0.003826955,0.7
a_major,3,2.3,2406,0.000955943,0.7
tiger_stadium,3,2.3,4,0.575,0.7
the_design,3,2.3,4856,0.000473641,0.7
the_land,3,2.3,4856,0.000473641,0.7
the_magic,3,2.3,4856,0.000473641,0.7
she_does,3,2.3,229,0.010043668,0.7
a_reason,3,2.3,2406,0.000955943,0.7
for_doing,3,2.3,1092,0.002106227,0.466666667
public_defender,3,2.3,30,0.076666667,0.7
not_enough,3,2.3,455,0.005054945,0.7
guys_i,3,2.3,28,0.082142857,0.7
chocolate_the,3,2.3,12,0.191666667,0.7
the_cavs,3,2.3,4856,0.000473641,0.7
haven't_had,3,2.3,20,0.115,0.7
feels_good,3,2.3,12,0.191666667,0.7
is_fun,3,2.3,1138,0.00202109,0.7
knows_something,3,2.3,24,0.095833333,0.7
me_all,3,2.3,337,0.006824926,0.7
will_keep,3,2.3,318,0.007232704,0.7
recognize_that,3,2.3,5,0.46,0.7
then_it,3,2.3,137,0.016788321,0.7
coming_back,3,2.3,36,0.063888889,0.466666667
the_look,3,2.3,4856,0.000473641,0.7
be_given,3,2.3,527,0.004364326,0.7
it_came,3,2.3,936,0.002457265,0.466666667
in_but,3,2.3,1587,0.001449275,0.7
but_was,3,2.3,498,0.004618474,0.7
would_help,3,2.3,178,0.012921348,0.7
help_a,3,2.3,61,0.037704918,0.7
them_but,3,2.3,182,0.012637363,0.7
but_for,3,2.3,498,0.004618474,0.7
this_would,3,2.3,563,0.004085258,0.466666667
head_and,3,2.3,27,0.085185185,0.466666667
part_to,3,2.3,52,0.044230769,0.7
much_the,3,2.3,115,0.02,0.7
his_arm,3,2.3,323,0.007120743,0.7
thing_to,3,2.3,64,0.0359375,0.7
me_as,3,2.3,337,0.006824926,0.7
s_o,3,2.3,25,0.092,0.233333333
o_to,3,2.3,9,0.255555556,0.466666667
him_down,3,2.3,116,0.019827586,0.7
his_game,3,2.3,323,0.007120743,0.466666667
card_i,3,2.3,13,0.176923077,0.7
when_someone,3,2.3,271,0.008487085,0.7
your_favorite,3,2.3,346,0.006647399,0.7
you've_been,3,2.3,9,0.255555556,0.466666667
a_mere,3,2.3,2406,0.000955943,0.7
a_fake,3,2.3,2406,0.000955943,0.7
the_spirit,3,2.3,4856,0.000473641,0.7
the_present,3,2.3,4856,0.000473641,0.7
the_problems,3,2.3,4856,0.000473641,0.7
here_and,3,2.3,94,0.024468085,0.7
expect_to,3,2.3,8,0.2875,0.7
can_still,3,2.3,225,0.010222222,0.7
plus_a,3,2.3,12,0.191666667,0.7
you_should,3,2.3,1035,0.002222222,0.7
us_a,3,2.3,112,0.020535714,0.7
new_to,3,2.3,184,0.0125,0.7
spent_the,3,2.3,24,0.095833333,0.7
or_his,3,2.3,294,0.007823129,0.7
although_i,3,2.3,16,0.14375,0.7
power_of,3,2.3,28,0.082142857,0.7
get_some,3,2.3,202,0.011386139,0.7
trees_and,3,2.3,9,0.255555556,0.7
is_this,3,2.3,1138,0.00202109,0.7
the_view,3,2.3,4856,0.000473641,0.466666667
view_from,3,2.3,15,0.153333333,0.466666667
rock_the,3,2.3,15,0.153333333,0.7
the_rain,3,2.3,4856,0.000473641,0.7
was_often,3,2.3,638,0.003605016,0.7
needed_a,3,2.3,18,0.127777778,0.7
a_source,3,2.3,2406,0.000955943,0.466666667
source_of,3,2.3,9,0.255555556,0.7
to_gain,3,2.3,2827,0.000813583,0.7
when_my,3,2.3,271,0.008487085,0.7
kids_i,3,2.3,32,0.071875,0.7
our_hands,3,2.3,182,0.012637363,0.7
and_most,3,2.3,2430,0.000946502,0.7
to_reduce,3,2.3,2827,0.000813583,0.7
markets_and,3,2.3,8,0.2875,0.7
only_in,3,2.3,151,0.015231788,0.7
return_for,3,2.3,10,0.23,0.466666667
and_they're,3,2.3,2430,0.000946502,0.7
white_sox,3,2.3,36,0.063888889,0.7
has_played,3,2.3,245,0.009387755,0.7
hit_with,3,2.3,34,0.067647059,0.466666667
the_building,3,2.3,4856,0.000473641,0.7
spokesman_for,3,2.3,8,0.2875,0.466666667
the_labor,3,2.3,4856,0.000473641,0.7
will_get,3,2.3,318,0.007232704,0.7
up_i,3,2.3,301,0.007641196,0.7
you_go,3,2.3,1035,0.002222222,0.7
than_usual,3,2.3,148,0.015540541,0.7
the_location,3,2.3,4856,0.000473641,0.7
it_might,3,2.3,936,0.002457265,0.7
the_worst,3,2.3,4856,0.000473641,0.7
thing_that,3,2.3,64,0.0359375,0.7
that_happened,3,2.3,1112,0.002068345,0.7
happened_to,3,2.3,20,0.115,0.7
night_when,3,2.3,77,0.02987013,0.7
woman_was,3,2.3,20,0.115,0.7
the_latest,3,2.3,4856,0.000473641,0.7
moment_when,3,2.3,20,0.115,0.7
are_on,3,2.3,531,0.00433145,0.233333333
from_it,3,2.3,394,0.005837563,0.7
using_it,3,2.3,29,0.079310345,0.7
then_again,3,2.3,137,0.016788321,0.7
anything_like,3,2.3,34,0.067647059,0.466666667
girl_was,3,2.3,38,0.060526316,0.7
with_those,3,2.3,735,0.003129252,0.7
to_ya,3,2.3,2827,0.000813583,0.7
said_if,3,2.3,328,0.007012195,0.7
if_there,3,2.3,280,0.008214286,0.466666667
the_funding,3,2.3,4856,0.000473641,0.7
pink_hot,3,2.3,11,0.209090909,0.233333333
him_that,3,2.3,116,0.019827586,0.7
she_loves,3,2.3,229,0.010043668,0.7
for_having,3,2.3,1092,0.002106227,0.7
having_the,3,2.3,50,0.046,0.7
as_her,3,2.3,492,0.004674797,0.7
ive_been,3,2.3,15,0.153333333,0.7
of_having,3,2.3,1984,0.001159274,0.7
is_enough,3,2.3,1138,0.00202109,0.7
mean_a,3,2.3,29,0.079310345,0.7
guarantee_that,3,2.3,3,0.766666667,0.7
only_because,3,2.3,151,0.015231788,0.7
really_need,3,2.3,129,0.017829457,0.466666667
the_shower,3,2.3,4856,0.000473641,0.7
out_that,3,2.3,282,0.008156028,0.7
do_anything,3,2.3,243,0.009465021,0.7
president_barack,3,2.3,31,0.074193548,0.233333333
ground_zero,3,2.3,10,0.23,0.7
to_pretend,3,2.3,2827,0.000813583,0.7
obama_is,3,2.3,15,0.153333333,0.7
price_of,3,2.3,15,0.153333333,0.7
claim_that,3,2.3,9,0.255555556,0.7
economy_a,3,2.3,10,0.23,0.7
was_really,3,2.3,638,0.003605016,0.7
because_she,3,2.3,127,0.018110236,0.7
tempted_to,3,2.3,4,0.575,0.7
a_loss,3,2.3,2406,0.000955943,0.7
was_this,3,2.3,638,0.003605016,0.7
a_success,3,2.3,2406,0.000955943,0.7
and_while,3,2.3,2430,0.000946502,0.7
if_so,3,2.3,280,0.008214286,0.7
but_im,3,2.3,498,0.004618474,0.7
really_looking,3,2.3,129,0.017829457,0.233333333
returning_to,3,2.3,4,0.575,0.7
in_when,3,2.3,1587,0.001449275,0.7
for_yards,3,2.3,1092,0.002106227,0.7
played_in,3,2.3,28,0.082142857,0.7
im_a,3,2.3,60,0.038333333,0.7
and_support,3,2.3,2430,0.000946502,0.7
im_in,3,2.3,60,0.038333333,0.7
out_i,3,2.3,282,0.008156028,0.7
years_old,3,2.3,105,0.021904762,0.7
is_ready,3,2.3,1138,0.00202109,0.7
get_me,3,2.3,202,0.011386139,0.7
shortly_after,3,2.3,3,0.766666667,0.7
years_and,3,2.3,105,0.021904762,0.7
to_jail,3,2.3,2827,0.000813583,0.7
were_so,3,2.3,198,0.011616162,0.7
corp_and,3,2.3,6,0.383333333,0.466666667
while_his,3,2.3,84,0.027380952,0.7
still_very,3,2.3,102,0.02254902,0.7
the_conversation,3,2.3,4856,0.000473641,0.7
your_next,3,2.3,346,0.006647399,0.7
we've_been,3,2.3,8,0.2875,0.7
with_one,3,2.3,735,0.003129252,0.7
an_incredible,3,2.3,289,0.007958478,0.7
to_those,3,2.3,2827,0.000813583,0.7
those_that,3,2.3,88,0.026136364,0.7
the_nfl,3,2.3,4856,0.000473641,0.7
form_of,3,2.3,13,0.176923077,0.7
built_in,3,2.3,10,0.23,0.7
sure_but,3,2.3,63,0.036507937,0.7
open_cup,3,2.3,39,0.058974359,0.7
the_and,3,2.3,4856,0.000473641,0.7
the_biggest,3,2.3,4856,0.000473641,0.7
p.m_saturday,3,2.3,35,0.065714286,0.7
eager_to,3,2.3,3,0.766666667,0.7
had_come,3,2.3,226,0.010176991,0.7
the_answer,3,2.3,4856,0.000473641,0.7
to_discuss,3,2.3,2827,0.000813583,0.7
board_member,3,2.3,26,0.088461538,0.7
you_is,3,2.3,1035,0.002222222,0.7
still_in,3,2.3,102,0.02254902,0.7
and_others,3,2.3,2430,0.000946502,0.7
least_a,3,2.3,33,0.06969697,0.466666667
produce_and,3,2.3,5,0.46,0.7
and_came,3,2.3,2430,0.000946502,0.7
sell_it,3,2.3,10,0.23,0.7
feature_the,3,2.3,8,0.2875,0.7
the_british,3,2.3,4856,0.000473641,0.7
per_cent,3,2.3,11,0.209090909,0.7
it_makes,3,2.3,936,0.002457265,0.7
why_are,3,2.3,65,0.035384615,0.233333333
to_church,3,2.3,2827,0.000813583,0.7
do_on,3,2.3,243,0.009465021,0.466666667
yes_i,3,2.3,31,0.074193548,0.466666667
a_three,3,2.3,2406,0.000955943,0.7
down_i,3,2.3,106,0.021698113,0.7
people_make,3,2.3,175,0.013142857,0.7
back_on,3,2.3,135,0.017037037,0.7
a_note,3,2.3,2406,0.000955943,0.7
is_very,3,2.3,1138,0.00202109,0.7
gonna_try,3,2.3,21,0.10952381,0.7
try_and,3,2.3,39,0.058974359,0.7
and_use,3,2.3,2430,0.000946502,0.7
and_tried,3,2.3,2430,0.000946502,0.7
control_and,3,2.3,14,0.164285714,0.7
as_bad,3,2.3,492,0.004674797,0.233333333
bad_as,3,2.3,49,0.046938776,0.466666667
first_half,3,2.3,117,0.01965812,0.7
comes_in,3,2.3,34,0.067647059,0.7
seen_the,3,2.3,22,0.104545455,0.7
from_now,3,2.3,394,0.005837563,0.466666667
have_some,3,2.3,518,0.004440154,0.7
tuesday_the,3,2.3,28,0.082142857,0.7
be_heard,3,2.3,527,0.004364326,0.7
from_one,3,2.3,394,0.005837563,0.7
but_no,3,2.3,498,0.004618474,0.7
of_to,3,2.3,1984,0.001159274,0.7
to_lose,3,2.3,2827,0.000813583,0.7
in_connection,3,2.3,1587,0.001449275,0.466666667
some_are,3,2.3,212,0.010849057,0.466666667
back_into,3,2.3,135,0.017037037,0.7
merry_christmas,3,2.3,5,0.46,0.7
night_with,3,2.3,77,0.02987013,0.7
miss_the,3,2.3,39,0.058974359,0.7
the_heck,3,2.3,4856,0.000473641,0.7
think_it,3,2.3,140,0.016428571,0.7
sept_and,3,2.3,7,0.328571429,0.7
no_i,3,2.3,201,0.011442786,0.7
i_missed,3,2.3,1571,0.001464036,0.7
went_up,3,2.3,44,0.052272727,0.7
is_amazing,3,2.3,1138,0.00202109,0.7
into_it,3,2.3,151,0.015231788,0.7
account_and,3,2.3,15,0.153333333,0.7
say_what,3,2.3,109,0.021100917,0.7
many_times,3,2.3,98,0.023469388,0.7
layers_of,3,2.3,3,0.766666667,0.7
than_years,3,2.3,148,0.015540541,0.7
not_always,3,2.3,455,0.005054945,0.7
and_each,3,2.3,2430,0.000946502,0.7
time_they,3,2.3,212,0.010849057,0.7
in_contact,3,2.3,1587,0.001449275,0.233333333
they_must,3,2.3,340,0.006764706,0.7
been_told,3,2.3,161,0.014285714,0.7
life_the,3,2.3,97,0.02371134,0.7
stronger_than,3,2.3,4,0.575,0.7
a_win,3,2.3,2406,0.000955943,0.7
were_made,3,2.3,198,0.011616162,0.466666667
at_his,3,2.3,601,0.003826955,0.7
to_protect,3,2.3,2827,0.000813583,0.7
with_two,3,2.3,735,0.003129252,0.7
call_a,3,2.3,50,0.046,0.7
three_times,3,2.3,60,0.038333333,0.7
and_stories,3,2.3,2430,0.000946502,0.7
to_introduce,3,2.3,2827,0.000813583,0.466666667
you_who,3,2.3,1035,0.002222222,0.466666667
one_more,3,2.3,270,0.008518519,0.7
of_north,3,2.3,1984,0.001159274,0.7
america_and,3,2.3,14,0.164285714,0.7
picture_of,3,2.3,13,0.176923077,0.7
the_web,3,2.3,4856,0.000473641,0.7
deal_with,3,2.3,12,0.191666667,0.7
regular_season,3,2.3,14,0.164285714,0.7
im_pretty,3,2.3,60,0.038333333,0.466666667
and_played,3,2.3,2430,0.000946502,0.7
in_chicago,3,2.3,1587,0.001449275,0.7
is_officially,3,2.3,1138,0.00202109,0.7
responded_to,3,2.3,3,0.766666667,0.7
get_rid,3,2.3,202,0.011386139,0.233333333
lawsuit_filed,3,2.3,4,0.575,0.7
away_i,3,2.3,39,0.058974359,0.7
there_at,3,2.3,227,0.010132159,0.7
my_husband,3,2.3,497,0.004627767,0.7
see_what's,3,2.3,129,0.017829457,0.7
isn't_it,3,2.3,26,0.088461538,0.7
two_and,3,2.3,120,0.019166667,0.233333333
bed_and,3,2.3,14,0.164285714,0.7
the_eighth,3,2.3,4856,0.000473641,0.7
ever_since,3,2.3,37,0.062162162,0.7
the_recent,3,2.3,4856,0.000473641,0.7
has_lost,3,2.3,245,0.009387755,0.7
good_story,3,2.3,194,0.01185567,0.7
am_one,3,2.3,97,0.02371134,0.466666667
stuff_that,3,2.3,24,0.095833333,0.7
out_about,3,2.3,282,0.008156028,0.7
hope_my,3,2.3,58,0.039655172,0.7
a_copy,3,2.3,2406,0.000955943,0.466666667
but_without,3,2.3,498,0.004618474,0.7
and_direct,3,2.3,2430,0.000946502,0.7
you_down,3,2.3,1035,0.002222222,0.7
you_feel,3,2.3,1035,0.002222222,0.7
that_could,3,2.3,1112,0.002068345,0.7
could_make,3,2.3,111,0.020720721,0.466666667
them_do,3,2.3,182,0.012637363,0.466666667
of_getting,3,2.3,1984,0.001159274,0.7
to_figure,3,2.3,2827,0.000813583,0.466666667
like_one,3,2.3,245,0.009387755,0.7
again_i,3,2.3,54,0.042592593,0.7
with_people,3,2.3,735,0.003129252,0.7
behind_your,3,2.3,24,0.095833333,0.466666667
your_back,3,2.3,346,0.006647399,0.7
it_becomes,3,2.3,936,0.002457265,0.7
never_have,3,2.3,88,0.026136364,0.7
to_justify,3,2.3,2827,0.000813583,0.7
in_case,3,2.3,1587,0.001449275,0.7
run_out,3,2.3,34,0.067647059,0.233333333
hear_the,3,2.3,33,0.06969697,0.7
the_news,3,2.3,4856,0.000473641,0.7
to_president,3,2.3,2827,0.000813583,0.7
sites_in,3,2.3,5,0.46,0.7
his_recent,3,2.3,323,0.007120743,0.7
eyes_and,3,2.3,19,0.121052632,0.7
sent_you,3,2.3,17,0.135294118,0.7
a_private,3,2.3,2406,0.000955943,0.7
remember_what,3,2.3,25,0.092,0.7
men_who,3,2.3,20,0.115,0.7
the_cause,3,2.3,4856,0.000473641,0.7
as_part,3,2.3,492,0.004674797,0.233333333
the_protesters,3,2.3,4856,0.000473641,0.7
or_other,3,2.3,294,0.007823129,0.7
are_several,3,2.3,531,0.00433145,0.7
this_case,3,2.3,563,0.004085258,0.7
these_issues,3,2.3,76,0.030263158,0.7
convicted_of,3,2.3,4,0.575,0.7
just_this,3,2.3,290,0.007931034,0.7
your_mind,3,2.3,346,0.006647399,0.7
not_doing,3,2.3,455,0.005054945,0.7
was_because,3,2.3,638,0.003605016,0.7
party_in,3,2.3,32,0.071875,0.7
in_charge,3,2.3,1587,0.001449275,0.7
the_gop,3,2.3,4856,0.000473641,0.7
anything_they,3,2.3,34,0.067647059,0.7
my_second,3,2.3,497,0.004627767,0.7
new_single,3,2.3,184,0.0125,0.7
since_my,3,2.3,64,0.0359375,0.7
too_i,3,2.3,126,0.018253968,0.7
in_san,3,2.3,1587,0.001449275,0.466666667
am_a,3,2.3,97,0.02371134,0.7
it_should,3,2.3,936,0.002457265,0.7
and_write,3,2.3,2430,0.000946502,0.7
life_of,3,2.3,97,0.02371134,0.7
talked_to,3,2.3,4,0.575,0.466666667
friend_who,3,2.3,37,0.062162162,0.7
will_save,3,2.3,318,0.007232704,0.466666667
save_the,3,2.3,8,0.2875,0.466666667
how_was,3,2.3,161,0.014285714,0.7
in_hopes,3,2.3,1587,0.001449275,0.466666667
might_just,3,2.3,40,0.0575,0.466666667
shut_up,3,2.3,7,0.328571429,0.7
beautiful_day,3,2.3,25,0.092,0.7
like_she,3,2.3,245,0.009387755,0.7
at_an,3,2.3,601,0.003826955,0.7
an_open,3,2.3,289,0.007958478,0.7
held_at,3,2.3,18,0.127777778,0.466666667
on_saturday,3,2.3,869,0.00264672,0.7
at_one,3,2.3,601,0.003826955,0.466666667
point_that,3,2.3,47,0.04893617,0.7
by_your,3,2.3,290,0.007931034,0.7
that_its,3,2.3,1112,0.002068345,0.7
again_that,3,2.3,54,0.042592593,0.7
a_study,3,2.3,2406,0.000955943,0.466666667
says_that,3,2.3,65,0.035384615,0.7
if_one,3,2.3,280,0.008214286,0.466666667
questions_about,3,2.3,18,0.127777778,0.7
ask_for,3,2.3,23,0.1,0.7
we_only,3,2.3,453,0.005077263,0.7
by_and,3,2.3,290,0.007931034,0.7
available_in,3,2.3,20,0.115,0.7
off_his,3,2.3,109,0.021100917,0.7
being_held,3,2.3,98,0.023469388,0.7
in_florida,3,2.3,1587,0.001449275,0.7
have_never,3,2.3,518,0.004440154,0.7
life_she,3,2.3,97,0.02371134,0.7
time_she,3,2.3,212,0.010849057,0.7
she_knows,3,2.3,229,0.010043668,0.7
and_getting,3,2.3,2430,0.000946502,0.7
back_a,3,2.3,135,0.017037037,0.7
to_we,3,2.3,2827,0.000813583,0.7
we_headed,3,2.3,453,0.005077263,0.7
may_want,3,2.3,68,0.033823529,0.233333333
stop_by,3,2.3,34,0.067647059,0.7
the_huge,3,2.3,4856,0.000473641,0.7
also_the,3,2.3,145,0.015862069,0.7
tools_and,3,2.3,6,0.383333333,0.7
home_repair,3,2.3,75,0.030666667,0.7
hot_dog,3,2.3,22,0.104545455,0.7
good_as,3,2.3,194,0.01185567,0.466666667
and_keep,3,2.3,2430,0.000946502,0.7
keep_you,3,2.3,54,0.042592593,0.7
also_found,3,2.3,145,0.015862069,0.7
been_through,3,2.3,161,0.014285714,0.7
get_into,3,2.3,202,0.011386139,0.7
the_stage,3,2.3,4856,0.000473641,0.7
unless_you,3,2.3,10,0.23,0.466666667
music_and,3,2.3,35,0.065714286,0.7
pants_that,3,2.3,7,0.328571429,0.7
missing_a,3,2.3,13,0.176923077,0.7
outside_the,3,2.3,17,0.135294118,0.7
you_wish,3,2.3,1035,0.002222222,0.7
the_woods,3,2.3,4856,0.000473641,0.7
suggests_that,3,2.3,5,0.46,0.7
follow_friday,3,2.3,58,0.039655172,0.7
not_many,3,2.3,455,0.005054945,0.7
style_of,3,2.3,11,0.209090909,0.7
more_of,3,2.3,251,0.009163347,0.466666667
is_better,3,2.3,1138,0.00202109,0.466666667
everything_i,3,2.3,32,0.071875,0.466666667
to_worry,3,2.3,2827,0.000813583,0.7
to_explain,3,2.3,2827,0.000813583,0.7
she_and,3,2.3,229,0.010043668,0.233333333
the_dog,3,2.3,4856,0.000473641,0.7
right_to,3,2.3,113,0.020353982,0.7
fight_for,3,2.3,19,0.121052632,0.7
both_a,3,2.3,45,0.051111111,0.7
among_the,3,2.3,17,0.135294118,0.466666667
is_some,3,2.3,1138,0.00202109,0.7
let_go,3,2.3,40,0.0575,0.7
take_place,3,2.3,90,0.025555556,0.7
without_authorization,3,2.3,39,0.058974359,0.7
