"word","count","leftover_prob","estimate","beta"
"b-day",1,0.7,0.00000984,0.99910582
"sombrero",1,0.7,0.00000984,0.99997183
"#cincodemayo",1,0.7,0.00000984,0.99897789
"re-election",1,0.7,0.00000984,0.9998931
"hosting",1,0.7,0.00000984,0.9763043
"vcu",1,0.7,0.00000984,0.99931248
"mcleish",1,0.7,0.00000984,0.99503166
"hughton",1,0.7,0.00000984,0.97606811
"mediocrity",1,0.7,0.00000984,0.99675383
"wobser",1,0.7,0.00000984,0.99990294
"commentators",1,0.7,0.00000984,0.99699002
"follies",1,0.7,0.00000984,0.9998931
"intensely",1,0.7,0.00000984,0.99988326
"pigeon",1,0.7,0.00000984,0.99997183
"frequents",1,0.7,0.00000984,0.95219392
"jungles",1,0.7,0.00000984,0.97606811
"noisy",1,0.7,0.00000984,0.99997183
"clapping",1,0.7,0.00000984,0.99986358
"purged",1,0.7,0.00000984,0.99997183
"polytypic",1,0.7,0.00000984,0.99993247
"cm",1,0.7,0.00000984,0.99997183
"invasive",1,0.7,0.00000984,0.99997183
"lobular",1,0.7,0.00000984,0.99997183
"carcinoma",1,0.7,0.00000984,0.99976517
"superbetter",1,0.7,0.00000984,0.99996199
"wellness",1,0.7,0.00000984,0.97606811
"recommended",1,0.7,0.00000984,0.99712779
"attendees",1,0.7,0.00000984,0.98045719
"cae",1,0.7,0.00000984,0.99997183
"mabon",1,0.7,0.00000984,0.98436405
"devon",1,0.7,0.00000984,0.99997183
"harris",1,0.7,0.00000984,0.99888932
"long-shining",1,0.7,0.00000984,0.99996199
"danielle",1,0.7,0.00000984,0.99997183
"sosin",1,0.7,0.00000984,0.99997183
"romney's",1,0.7,0.00000984,0.99988326
"risky",1,0.7,0.00000984,0.99971596
"bin",1,0.7,0.00000984,0.99997183
"laden",1,0.7,0.00000984,0.99997183
"raid",1,0.7,0.00000984,0.99954867
"disastrously",1,0.7,0.00000984,0.99980453
"first-term",1,0.7,0.00000984,0.9996766
"rescued",1,0.7,0.00000984,0.97606811
"contributed",1,0.7,0.00000984,0.99995215
"carter's",1,0.7,0.00000984,0.99997183
"reelection",1,0.7,0.00000984,0.99995215
"okeefe",1,0.7,0.00000984,0.99993247
"surreptitious",1,0.7,0.00000984,0.99997183
"investigations",1,0.7,0.00000984,0.9998931
"inspiring",1,0.7,0.00000984,0.9982595
"whannu",1,0.7,0.00000984,0.99992262
"pyramid",1,0.7,0.00000984,0.99712779
"riordan",1,0.7,0.00000984,0.99996199
"10-up",1,0.7,0.00000984,0.99997183
"egyptology",1,0.7,0.00000984,0.99997183
"propels",1,0.7,0.00000984,0.95219392
"truths",1,0.7,0.00000984,0.99996199
"familial",1,0.7,0.00000984,0.99947978
"transcribing",1,0.7,0.00000984,0.99985374
"enroute",1,0.7,0.00000984,0.99274856
"scofield",1,0.7,0.00000984,0.99939121
"bikes",1,0.7,0.00000984,0.99708842
"pacb",1,0.7,0.00000984,0.99973565
"indebtedness",1,0.7,0.00000984,0.97606811
"nicki",1,0.7,0.00000984,0.9974427
"battling",1,0.7,0.00000984,0.9763043
"bleed",1,0.7,0.00000984,0.98903851
"lining",1,0.7,0.00000984,0.99701954
"hildebrand",1,0.7,0.00000984,0.9944412
"beach-driving",1,0.7,0.00000984,0.99993247
"reactionary",1,0.7,0.00000984,0.99933217
"golfs",1,0.7,0.00000984,0.9992436
"pro-am",1,0.7,0.00000984,0.99995215
"handicap",1,0.7,0.00000984,0.98452151
"wrrv",1,0.7,0.00000984,0.99077052
"preface",1,0.7,0.00000984,0.9944412
"mia",1,0.7,0.00000984,0.99991278
"candles",1,0.7,0.00000984,0.99997183
"woke",1,0.7,0.00000984,0.99701954
"soo",1,0.7,0.00000984,0.99994231
"casperson",1,0.7,0.00000984,0.99974549
"dompierre's",1,0.7,0.00000984,0.9998931
"testimony",1,0.7,0.00000984,0.99712779
"footage",1,0.7,0.00000984,0.98045719
"dompierre",1,0.7,0.00000984,0.99986358
"3-point",1,0.7,0.00000984,0.99992262
"negaunee",1,0.7,0.00000984,0.99997183
"eliciting",1,0.7,0.00000984,0.99996199
"flagship",1,0.7,0.00000984,0.98045719
"parrott",1,0.7,0.00000984,0.99996199
"respite",1,0.7,0.00000984,0.99977501
"clackamas",1,0.7,0.00000984,0.99958803
"first-time",1,0.7,0.00000984,0.99993247
"low-risk",1,0.7,0.00000984,0.99981437
"staffers",1,0.7,0.00000984,0.97606811
"mixology",1,0.7,0.00000984,0.97606811
"anime",1,0.7,0.00000984,0.99508087
"deters",1,0.7,0.00000984,0.99996199
"seedlings",1,0.7,0.00000984,0.99852521
"snails",1,0.7,0.00000984,0.99909598
"#whatiwantthissummer",1,0.7,0.00000984,0.99488405
"7pm",1,0.7,0.00000984,0.99996199
"tourny",1,0.7,0.00000984,0.99997183
"spotlighted",1,0.7,0.00000984,0.99713763
"portraits",1,0.7,0.00000984,0.98045719
"stacey",1,0.7,0.00000984,0.99997183
"solomon's",1,0.7,0.00000984,0.9997258
"apologising",1,0.7,0.00000984,0.98923533
"bbq",1,0.7,0.00000984,0.99406725
"beaverton",1,0.7,0.00000984,0.99968644
"yummy",1,0.7,0.00000984,0.99997183
"hells",1,0.7,0.00000984,0.9996766
"societies",1,0.7,0.00000984,0.99997183
"perception",1,0.7,0.00000984,0.99997183
"enders",1,0.7,0.00000984,0.99992262
"cradock-watson",1,0.7,0.00000984,0.99990294
"bolley",1,0.7,0.00000984,0.98452151
"ridehalgh",1,0.7,0.00000984,0.9998931
"varicella",1,0.7,0.00000984,0.97606811
"herpes",1,0.7,0.00000984,0.99997183
"zoster",1,0.7,0.00000984,0.98436405
"lancet",1,0.7,0.00000984,0.99993247
"fiat",1,0.7,0.00000984,0.99488405
"telephone",1,0.7,0.00000984,0.99987342
"pulse",1,0.7,0.00000984,0.98045719
"newsroom",1,0.7,0.00000984,0.97606811
"testament",1,0.7,0.00000984,0.99475611
"eyewitness",1,0.7,0.00000984,0.99993247
"kia",1,0.7,0.00000984,0.99997183
"superbowl",1,0.7,0.00000984,0.99997183
"ad",1,0.7,0.00000984,0.9998931
"entirely",1,0.7,0.00000984,0.95219392
"radically",1,0.7,0.00000984,0.99957819
"childhoods",1,0.7,0.00000984,0.99508087
"scholar",1,0.7,0.00000984,0.97606811
"combat",1,0.7,0.00000984,0.99996199
"doppelganger",1,0.7,0.00000984,0.99954867
"investigating",1,0.7,0.00000984,0.95219392
"man's",1,0.7,0.00000984,0.99995215
"fiery",1,0.7,0.00000984,0.98903851
"drog",1,0.7,0.00000984,0.99937153
"intentionally",1,0.7,0.00000984,0.99981437
"drogba",1,0.7,0.00000984,0.99142987
"meek",1,0.7,0.00000984,0.99994231
"spruce",1,0.7,0.00000984,0.99077052
"nude",1,0.7,0.00000984,0.99997183
"fantasize",1,0.7,0.00000984,0.99789538
"sundberg's",1,0.7,0.00000984,0.99900741
"ivey",1,0.7,0.00000984,0.99997183
"recognition",1,0.7,0.00000984,0.99855473
"cooper",1,0.7,0.00000984,0.99995215
"julie",1,0.7,0.00000984,0.9763043
"red-hot",1,0.7,0.00000984,0.99992262
"servant's",1,0.7,0.00000984,0.99993247
"sundberg",1,0.7,0.00000984,0.99970612
"heimbuch's",1,0.7,0.00000984,0.99991278
"transdimensional",1,0.7,0.00000984,0.99997183
"couriers",1,0.7,0.00000984,0.99991278
"cn",1,0.7,0.00000984,0.99873187
"ex",1,0.7,0.00000984,0.99610433
"annapolis",1,0.7,0.00000984,0.99986358
"ipod",1,0.7,0.00000984,0.99911566
"burl",1,0.7,0.00000984,0.99977501
"guidance",1,0.7,0.00000984,0.97606811
"peeked",1,0.7,0.00000984,0.99720652
"patterson's",1,0.7,0.00000984,0.98452151
"profiler",1,0.7,0.00000984,0.99993247
"genes",1,0.7,0.00000984,0.99983406
"delegation",1,0.7,0.00000984,0.9998439
"gene",1,0.7,0.00000984,0.98878265
"topkapi",1,0.7,0.00000984,0.99996199
"gaggle",1,0.7,0.00000984,0.98045719
"dispel",1,0.7,0.00000984,0.95219392
"myth",1,0.7,0.00000984,0.99986358
"consistency",1,0.7,0.00000984,0.98045719
"batted",1,0.7,0.00000984,0.99990294
"hallahan",1,0.7,0.00000984,0.99976517
"league-best",1,0.7,0.00000984,0.99970612
"nickname",1,0.7,0.00000984,0.99370313
"#dailyquote",1,0.7,0.00000984,0.99990294
"moolah-inspired",1,0.7,0.00000984,0.99978485
"4u-if",1,0.7,0.00000984,0.99916487
"it-red",1,0.7,0.00000984,0.99996199
"pancakes",1,0.7,0.00000984,0.99990294
"unleaded",1,0.7,0.00000984,0.99991278
"marie",1,0.7,0.00000984,0.99997183
"dodds",1,0.7,0.00000984,0.9763043
"aaa",1,0.7,0.00000984,0.98045719
"idaho",1,0.7,0.00000984,0.95219392
"tigers",1,0.7,0.00000984,0.99775761
"lindbergh",1,0.7,0.00000984,0.99954867
"lorenz",1,0.7,0.00000984,0.97606811
"yourt",1,0.7,0.00000984,0.9992436
"scoreboard",1,0.7,0.00000984,0.97606811
"three-story",1,0.7,0.00000984,0.99996199
"baer",1,0.7,0.00000984,0.99997183
"plaza",1,0.7,0.00000984,0.98903851
"suites",1,0.7,0.00000984,0.99077052
"specify",1,0.7,0.00000984,0.9998931
"bloggers",1,0.7,0.00000984,0.97216125
"idly",1,0.7,0.00000984,0.99712779
"repeating",1,0.7,0.00000984,0.99980453
"uttered",1,0.7,0.00000984,0.99988326
"enraged",1,0.7,0.00000984,0.99406725
"mountains",1,0.7,0.00000984,0.99509071
"chronicles",1,0.7,0.00000984,0.98045719
"narnia",1,0.7,0.00000984,0.97606811
"he-man",1,0.7,0.00000984,0.99142987
"jalparezi",1,0.7,0.00000984,0.99997183
"tender",1,0.7,0.00000984,0.99986358
"zesty",1,0.7,0.00000984,0.99971596
"medium",1,0.7,0.00000984,0.99708842
"madras",1,0.7,0.00000984,0.95219392
"curry",1,0.7,0.00000984,0.98903851
"shredded",1,0.7,0.00000984,0.99995215
"fragrant",1,0.7,0.00000984,0.99997183
"basmati",1,0.7,0.00000984,0.99991278
"speckled",1,0.7,0.00000984,0.99274856
"accompanies",1,0.7,0.00000984,0.99986358
"stonesifer",1,0.7,0.00000984,0.99617321
"whos",1,0.7,0.00000984,0.99997183
"eaten",1,0.7,0.00000984,0.9763043
"lip",1,0.7,0.00000984,0.99981437
"phenomena",1,0.7,0.00000984,0.99663574
"askin",1,0.7,0.00000984,0.99663574
"#hcsm",1,0.7,0.00000984,0.99991278
"hashtag",1,0.7,0.00000984,0.99871218
"ronin",1,0.7,0.00000984,0.99897789
"slept",1,0.7,0.00000984,0.99997183
"fitfully",1,0.7,0.00000984,0.99142987
"parched",1,0.7,0.00000984,0.98903851
"cramped",1,0.7,0.00000984,0.99610433
"corpse",1,0.7,0.00000984,0.99970612
"stink",1,0.7,0.00000984,0.9996274
"montana",1,0.7,0.00000984,0.98878265
"unanimously",1,0.7,0.00000984,0.99991278
"fcc's",1,0.7,0.00000984,0.99939121
"autodialed",1,0.7,0.00000984,0.99708842
"prerecorded",1,0.7,0.00000984,0.99983406
"requirement",1,0.7,0.00000984,0.98903851
"telemarketers",1,0.7,0.00000984,0.99995215
"promos",1,0.7,0.00000984,0.97606811
"#socialmedia",1,0.7,0.00000984,0.99992262
"kruger",1,0.7,0.00000984,0.99997183
"sherwood",1,0.7,0.00000984,0.99899757
"scrimmage",1,0.7,0.00000984,0.95219392
"dent",1,0.7,0.00000984,0.98436405
"slashes",1,0.7,0.00000984,0.99971596
"writer's",1,0.7,0.00000984,0.99990294
"un-block",1,0.7,0.00000984,0.99666526
"teen-ager",1,0.7,0.00000984,0.97606811
"solitary",1,0.7,0.00000984,0.99997183
"confinement",1,0.7,0.00000984,0.98979627
"jenner",1,0.7,0.00000984,0.99997183
"whoa",1,0.7,0.00000984,0.98979627
"carlito's",1,0.7,0.00000984,0.99866298
"aldrich",1,0.7,0.00000984,0.98878265
"righteously",1,0.7,0.00000984,0.99997183
"#nowplaying",1,0.7,0.00000984,0.99997183
"lucinda",1,0.7,0.00000984,0.99994231
"recommendation",1,0.7,0.00000984,0.99993247
"whipping",1,0.7,0.00000984,0.95219392
"yr",1,0.7,0.00000984,0.99550403
"sizzle",1,0.7,0.00000984,0.95219392
"ooops",1,0.7,0.00000984,0.99990294
"button",1,0.7,0.00000984,0.99508087
"lumping",1,0.7,0.00000984,0.99884012
"stomachs",1,0.7,0.00000984,0.998909
"pretzel",1,0.7,0.00000984,0.99995215
"spiffy",1,0.7,0.00000984,0.99997183
"mustards",1,0.7,0.00000984,0.99873187
"wordpress",1,0.7,0.00000984,0.99979469
"dpi",1,0.7,0.00000984,0.9998439
"virus",1,0.7,0.00000984,0.99923376
"wash",1,0.7,0.00000984,0.99657669
"poorly",1,0.7,0.00000984,0.99776745
"resistance",1,0.7,0.00000984,0.97216125
"bacteria",1,0.7,0.00000984,0.97216125
"tirra",1,0.7,0.00000984,0.99997183
"lirra",1,0.7,0.00000984,0.99712779
"techniques",1,0.7,0.00000984,0.98979627
"battleground",1,0.7,0.00000984,0.99849568
"critters",1,0.7,0.00000984,0.99772809
"nobodys",1,0.7,0.00000984,0.99993247
"pastels",1,0.7,0.00000984,0.99851537
"minty",1,0.7,0.00000984,0.99475611
"reflects",1,0.7,0.00000984,0.9763043
"weaker",1,0.7,0.00000984,0.99988326
"hampered",1,0.7,0.00000984,0.99712779
"output",1,0.7,0.00000984,0.99995215
"feeble",1,0.7,0.00000984,0.99996199
"ticked",1,0.7,0.00000984,0.99701954
"td",1,0.7,0.00000984,0.99991278
"karl",1,0.7,0.00000984,0.99997183
"barth",1,0.7,0.00000984,0.99897789
"#smtulsa",1,0.7,0.00000984,0.99973565
"realtor",1,0.7,0.00000984,0.97216125
"abbey",1,0.7,0.00000984,0.9997258
"resembles",1,0.7,0.00000984,0.95219392
"crunch",1,0.7,0.00000984,0.99663574
"wept",1,0.7,0.00000984,0.99997183
"lars",1,0.7,0.00000984,0.99974549
"unintentional",1,0.7,0.00000984,0.99997183
"parody",1,0.7,0.00000984,0.98045719
"reinhetsgebot",1,0.7,0.00000984,0.97606811
"neck-like-a-jockey's-bollox",1,0.7,0.00000984,0.99988326
"abandoned",1,0.7,0.00000984,0.99983406
"caravan",1,0.7,0.00000984,0.98452151
"finch",1,0.7,0.00000984,0.99508087
"lizards",1,0.7,0.00000984,0.99552371
"biker",1,0.7,0.00000984,0.99503166
"rides",1,0.7,0.00000984,0.99701954
"1000kms",1,0.7,0.00000984,0.9763043
"darwin",1,0.7,0.00000984,0.99552371
"ensembles",1,0.7,0.00000984,0.99503166
"kindly",1,0.7,0.00000984,0.99979469
"bungies",1,0.7,0.00000984,0.99617321
"coober",1,0.7,0.00000984,0.99997183
"pedy",1,0.7,0.00000984,0.99552371
"erldunda",1,0.7,0.00000984,0.97606811
"picnic",1,0.7,0.00000984,0.99988326
"flipped",1,0.7,0.00000984,0.99917471
"guidelines",1,0.7,0.00000984,0.98923533
"activism",1,0.7,0.00000984,0.98903851
"attributes",1,0.7,0.00000984,0.99997183
"agility",1,0.7,0.00000984,0.99997183
"smarts-d4",1,0.7,0.00000984,0.99997183
"vigor",1,0.7,0.00000984,0.99891885
"dwight",1,0.7,0.00000984,0.99992262
"panic",1,0.7,0.00000984,0.99513991
"bastard",1,0.7,0.00000984,0.99994231
"slavery",1,0.7,0.00000984,0.99993247
"sc",1,0.7,0.00000984,0.98903851
"rattle",1,0.7,0.00000984,0.99617321
"koschman",1,0.7,0.00000984,0.95219392
"widowed",1,0.7,0.00000984,0.9998439
"r.j",1,0.7,0.00000984,0.99997183
"vanecko's",1,0.7,0.00000984,0.99996199
"entertaining",1,0.7,0.00000984,0.97606811
"informative",1,0.7,0.00000984,0.99997183
"#outfront",1,0.7,0.00000984,0.99855473
"reactions",1,0.7,0.00000984,0.99803316
"boon",1,0.7,0.00000984,0.97216125
"overwhelming",1,0.7,0.00000984,0.97606811
"hassle",1,0.7,0.00000984,0.99985374
"cottle",1,0.7,0.00000984,0.99675383
"hillside",1,0.7,0.00000984,0.98452151
"rebellion",1,0.7,0.00000984,0.98878265
"unconventional",1,0.7,0.00000984,0.9990271
"skaters",1,0.7,0.00000984,0.95219392
"club's",1,0.7,0.00000984,0.99987342
"synchronized",1,0.7,0.00000984,0.99994231
"banner",1,0.7,0.00000984,0.99964708
"synergy",1,0.7,0.00000984,0.99973565
"seminary",1,0.7,0.00000984,0.99964708
"rose's",1,0.7,0.00000984,0.99817093
"#mystery",1,0.7,0.00000984,0.99997183
"perplexity",1,0.7,0.00000984,0.99142987
"stymied",1,0.7,0.00000984,0.99712779
"resurgence",1,0.7,0.00000984,0.98045719
"at-risk",1,0.7,0.00000984,0.99983406
"simonie",1,0.7,0.00000984,0.9998931
"white-and-pink",1,0.7,0.00000984,0.9998931
"interstate",1,0.7,0.00000984,0.99997183
"ferrying",1,0.7,0.00000984,0.99995215
"packaged",1,0.7,0.00000984,0.98436405
"waxed",1,0.7,0.00000984,0.99981437
"fl",1,0.7,0.00000984,0.99982421
"sanders",1,0.7,0.00000984,0.99930264
"garry",1,0.7,0.00000984,0.99997183
"shandling",1,0.7,0.00000984,0.99988326
"lyca",1,0.7,0.00000984,0.99992262
"contemplated",1,0.7,0.00000984,0.95219392
"bitterly",1,0.7,0.00000984,0.99977501
"preceded",1,0.7,0.00000984,0.99712779
"lacked",1,0.7,0.00000984,0.99663574
"glared",1,0.7,0.00000984,0.99893853
"fouler",1,0.7,0.00000984,0.95219392
"retreated",1,0.7,0.00000984,0.97606811
"foul",1,0.7,0.00000984,0.99997183
"cousins",1,0.7,0.00000984,0.95219392
"weigh",1,0.7,0.00000984,0.99785602
"injection",1,0.7,0.00000984,0.98045719
"staub",1,0.7,0.00000984,0.9763043
"toned",1,0.7,0.00000984,0.99997183
"sharp-tongued",1,0.7,0.00000984,0.99973565
"upped",1,0.7,0.00000984,0.95219392
"intrigue",1,0.7,0.00000984,0.97606811
"boosted",1,0.7,0.00000984,0.99997183
"ratings",1,0.7,0.00000984,0.98923533
"bravo",1,0.7,0.00000984,0.99996199
"aired",1,0.7,0.00000984,0.99803316
"table-turning",1,0.7,0.00000984,0.99995215
"reunion",1,0.7,0.00000984,0.99930264
"couple's",1,0.7,0.00000984,0.99991278
"abc",1,0.7,0.00000984,0.95219392
"decor",1,0.7,0.00000984,0.99663574
"vows",1,0.7,0.00000984,0.99997183
"balloons",1,0.7,0.00000984,0.99871218
"bouta",1,0.7,0.00000984,0.99990294
"mgrg",1,0.7,0.00000984,0.99993247
"rigid",1,0.7,0.00000984,0.99800364
"mmmmmmm",1,0.7,0.00000984,0.99991278
"dissertation",1,0.7,0.00000984,0.99952899
"cowels",1,0.7,0.00000984,0.99964708
"three-pointer",1,0.7,0.00000984,0.99610433
"bulldogs",1,0.7,0.00000984,0.99991278
"resolving",1,0.7,0.00000984,0.97216125
"renewable",1,0.7,0.00000984,0.99988326
"book's",1,0.7,0.00000984,0.99979469
"internship",1,0.7,0.00000984,0.99503166
"vile",1,0.7,0.00000984,0.99994231
"ex-wife",1,0.7,0.00000984,0.99816109
"provoke",1,0.7,0.00000984,0.99503166
"correction",1,0.7,0.00000984,0.99980453
"caputo",1,0.7,0.00000984,0.9974427
"chairs",1,0.7,0.00000984,0.95219392
"lifepass",1,0.7,0.00000984,0.99077052
"www.wedrawthelines.ca.gov",1,0.7,0.00000984,0.99732461
"indonesia",1,0.7,0.00000984,0.98878265
"crops",1,0.7,0.00000984,0.99713763
"tidal",1,0.7,0.00000984,0.99995215
"volcano",1,0.7,0.00000984,0.99712779
"nerdbird",1,0.7,0.00000984,0.98923533
"bayarea",1,0.7,0.00000984,0.98923533
"#sxswi",1,0.7,0.00000984,0.99986358
"kajillion",1,0.7,0.00000984,0.99993247
"heesen",1,0.7,0.00000984,0.99675383
"expects",1,0.7,0.00000984,0.95219392
"recovers",1,0.7,0.00000984,0.97606811
"technologies",1,0.7,0.00000984,0.99916487
"ms.komoda",1,0.7,0.00000984,0.99992262
"btwn",1,0.7,0.00000984,0.99980453
"temperatures",1,0.7,0.00000984,0.99751159
"measured",1,0.7,0.00000984,0.99617321
"tallied",1,0.7,0.00000984,0.98436405
"reversal",1,0.7,0.00000984,0.99610433
"winters",1,0.7,0.00000984,0.99990294
"dumps",1,0.7,0.00000984,0.99816109
"necessarily",1,0.7,0.00000984,0.9763043
"firestone",1,0.7,0.00000984,0.95219392
"chapter's",1,0.7,0.00000984,0.99982421
"year-old",1,0.7,0.00000984,0.99993247
"angela",1,0.7,0.00000984,0.99996199
"aidan",1,0.7,0.00000984,0.99997183
"lund",1,0.7,0.00000984,0.99996199
"adelseck",1,0.7,0.00000984,0.99995215
"raul",1,0.7,0.00000984,0.99997183
"vazquez",1,0.7,0.00000984,0.99995215
"cinnamon",1,0.7,0.00000984,0.99948962
"gentz",1,0.7,0.00000984,0.99963724
"eww",1,0.7,0.00000984,0.98923533
"hoot",1,0.7,0.00000984,0.99923376
"gaay",1,0.7,0.00000984,0.99997183
"adsf",1,0.7,0.00000984,0.99997183
"tweetie",1,0.7,0.00000984,0.98923533
"williams-kenny",1,0.7,0.00000984,0.95219392
"maker",1,0.7,0.00000984,0.99997183
"shanghai",1,0.7,0.00000984,0.99997183
"automotive",1,0.7,0.00000984,0.99985374
"rung",1,0.7,0.00000984,0.99077052
"quincy",1,0.7,0.00000984,0.99993247
"turnd",1,0.7,0.00000984,0.99997183
"menacing",1,0.7,0.00000984,0.99905662
"hugh",1,0.7,0.00000984,0.99997183
"lui",1,0.7,0.00000984,0.99997183
"associate",1,0.7,0.00000984,0.99978485
"co-ordinator",1,0.7,0.00000984,0.99406725
"postgraduate",1,0.7,0.00000984,0.99992262
"beijing",1,0.7,0.00000984,0.99997183
"french's",1,0.7,0.00000984,0.99997183
"portrait",1,0.7,0.00000984,0.99986358
"germane",1,0.7,0.00000984,0.95219392
"specter",1,0.7,0.00000984,0.98045719
"hangs",1,0.7,0.00000984,0.99873187
"wealth",1,0.7,0.00000984,0.99994231
"migrant",1,0.7,0.00000984,0.99995215
"slums",1,0.7,0.00000984,0.99997183
"pepper",1,0.7,0.00000984,0.95219392
"bmws",1,0.7,0.00000984,0.99995215
"alongside",1,0.7,0.00000984,0.99996199
"auto-rickshaws",1,0.7,0.00000984,0.99142987
"freshly",1,0.7,0.00000984,0.99997183
"paved",1,0.7,0.00000984,0.99996199
"attn",1,0.7,0.00000984,0.99663574
"#gabf",1,0.7,0.00000984,0.99997183
"day-of",1,0.7,0.00000984,0.99996199
"oktoberfest",1,0.7,0.00000984,0.99997183
"#denver",1,0.7,0.00000984,0.98923533
"#beer",1,0.7,0.00000984,0.99997183
"okt",1,0.7,0.00000984,0.99966676
"irritable",1,0.7,0.00000984,0.99997183
"bachelor",1,0.7,0.00000984,0.98436405
"boarding",1,0.7,0.00000984,0.99953883
"mindless",1,0.7,0.00000984,0.99985374
"retrieves",1,0.7,0.00000984,0.99680304
"plugged",1,0.7,0.00000984,0.99077052
"40s",1,0.7,0.00000984,0.99610433
"miraculous",1,0.7,0.00000984,0.99980453
"approaching",1,0.7,0.00000984,0.99991278
"agencies",1,0.7,0.00000984,0.99685224
"sobriety",1,0.7,0.00000984,0.99997183
"checkpoints",1,0.7,0.00000984,0.97606811
"scrapbooking",1,0.7,0.00000984,0.99961755
"papercrafting",1,0.7,0.00000984,0.99992262
"keeper",1,0.7,0.00000984,0.98045719
"sacred",1,0.7,0.00000984,0.97606811
"bakes",1,0.7,0.00000984,0.9763043
"captivating",1,0.7,0.00000984,0.99997183
"well-written",1,0.7,0.00000984,0.99973565
"mended",1,0.7,0.00000984,0.99663574
"interconnected",1,0.7,0.00000984,0.99712779
"scrapbook",1,0.7,0.00000984,0.99996199
"janes",1,0.7,0.00000984,0.9997258
"dueling",1,0.7,0.00000984,0.97216125
"d-wade",1,0.7,0.00000984,0.99663574
"odwyer",1,0.7,0.00000984,0.99610433
"extradition",1,0.7,0.00000984,0.99997183
"treaty",1,0.7,0.00000984,0.99274856
"statesa",1,0.7,0.00000984,0.99513991
"rotten",1,0.7,0.00000984,0.9944412
"bare-knuckles",1,0.7,0.00000984,0.99982421
"200,000-member",1,0.7,0.00000984,0.99817093
"colbert",1,0.7,0.00000984,0.99987342
"loose",1,0.7,0.00000984,0.99983406
"mute",1,0.7,0.00000984,0.99997183
"downloading",1,0.7,0.00000984,0.99713763
"typing",1,0.7,0.00000984,0.9944412
"rubbing",1,0.7,0.00000984,0.99077052
"smash",1,0.7,0.00000984,0.9763043
"jesse",1,0.7,0.00000984,0.99995215
"harrison",1,0.7,0.00000984,0.99997183
"dillard",1,0.7,0.00000984,0.99982421
"medals",1,0.7,0.00000984,0.98436405
"appetizers",1,0.7,0.00000984,0.99900741
"steakhouse",1,0.7,0.00000984,0.99996199
"shrimp",1,0.7,0.00000984,0.99994231
"crustaceans",1,0.7,0.00000984,0.99996199
"punchy",1,0.7,0.00000984,0.99995215
"seared",1,0.7,0.00000984,0.99997183
"scallops",1,0.7,0.00000984,0.99475611
"crusty",1,0.7,0.00000984,0.99981437
"silky",1,0.7,0.00000984,0.99980453
"enlivens",1,0.7,0.00000984,0.99713763
"potato-leek",1,0.7,0.00000984,0.99992262
"faintly",1,0.7,0.00000984,0.99996199
"sharpness",1,0.7,0.00000984,0.99991278
"esther",1,0.7,0.00000984,0.99997183
"higgwe",1,0.7,0.00000984,0.99993247
"reyes",1,0.7,0.00000984,0.99370313
"hardworking",1,0.7,0.00000984,0.99937153
"everyman",1,0.7,0.00000984,0.99930264
"reluctance",1,0.7,0.00000984,0.99996199
"nephew",1,0.7,0.00000984,0.9974427
"cheerleading",1,0.7,0.00000984,0.99991278
"cheerleader",1,0.7,0.00000984,0.99997183
"magazine's",1,0.7,0.00000984,0.99976517
"squad",1,0.7,0.00000984,0.99960771
"everyone's-an-employee-at-our-vertically-integrated-studio",1,0.7,0.00000984,0.99996199
"dazzlingly",1,0.7,0.00000984,0.99992262
"umbrella",1,0.7,0.00000984,0.98045719
"dane",1,0.7,0.00000984,0.99822998
"saddened",1,0.7,0.00000984,0.97216125
"dominick",1,0.7,0.00000984,0.99996199
"all-purpose",1,0.7,0.00000984,0.99997183
"dishwasher-safe",1,0.7,0.00000984,0.99995215
"breaks",1,0.7,0.00000984,0.99732461
"dishwasher",1,0.7,0.00000984,0.99406725
